"","year","unitid","inst_name","address","state_abbr","zip","phone_number","city","county_name","offering_highest_level","region","inst_control","institution_level","sector","fips","chief_admin_name","chief_admin_title","hbcu","primarily_postsecondary","hospital","medical_degree","tribal_college","ein","urban_centric_locale","opeid","offering_highest_degree","currently_active_ipeds","date_closed","duns","title_iv_indicator","offering_undergrad","offering_grad","inst_status","newid","year_deleted","url_school","degree_granting","open_public","postsec_public_active","postsec_public_active_title_iv","inst_system_flag","inst_system_name","reporting_method","inst_category","land_grant","inst_size","inst_alias","url_fin_aid","url_application","cbsa","cbsa_type","csa","necta","comparison_group","longitude","latitude","county_fips","congress_district_id","cc_basic_2010","cc_instruc_undergrad_2010","cc_instruc_grad_2010","cc_undergrad_2010","cc_enroll_2010","cc_size_setting_2010","cc_basic_2000","url_netprice","comparison_group_custom","url_veterans","url_athletes","cc_basic_2015","cc_instruc_undergrad_2015","cc_instruc_grad_2015","cc_undergrad_2015","cc_enroll_2015","cc_basic_2018","cc_instruc_undergrad_2018","cc_instruc_grad_2018","cc_undergrad_2018","cc_enroll_2018","cc_size_setting_2018","cc_basic_2021","cc_instruc_undergrad_2021","cc_instruc_grad_2021","cc_undergrad_2021","cc_enroll_2021","cc_size_setting_2021","cc_size_setting_2015","url_disability_services"
"3076",2021,219091,"Dakota Wesleyan University","1200 W University Ave","SD","57301-4398","6059952600","Mitchell","Davison County",8,4,2,4,2,46,"Theresa I. Kriese","Interim President",0,1,0,0,0,"460224589",33,"00346100",20,1,"-2","020177671",1,1,1,"1",-2,-2,"www.dwu.edu/",1,1,1,1,0,"-2",1,2,2,1," ","www.dwu.edu/admissions/financial-aid","www.dwu.edu/apply",33580,2,-2,-2,140,-98.031188,43.697432,46035,4600,22,-1,-1,-1,-1,-1,32,"https://www.dwu.edu/admissions/financial-aid/net-price-calculator",2," ","www.dwu.edu/about-dwu/why-dwu/graduation-rates-right-to-know",22,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,22,18,9,11,4,8,-1,"www.dwu.edu/student-life/campus-accessibility-disability-services"
"3077",2021,219125,"Paul Mitchell the School-Rapid City","333 Omaha St. Suite 6 & 7","SD","57701","60534842470","Rapid City","Pennington County",2,4,3,1,9,46,"Peggy Sproat","Owner",0,1,-2,0,0,"460361514",13,"02297800",0,1,"-2","127683456",1,1,0,"1",-2,-2,"paulmitchell.edu/rapidcity",0,1,1,1,0,"-2",2,6,2,1," ","paulmitchell.edu/rapidcity/financial-aid","paulmitchell.edu/rapidcity/online-application",39660,1,452,-2,33,-103.222781,44.08202,46103,4600,-2,-1,-1,-1,-1,-1,-2,"https://paulmitchell.edu/rapidcity/tuition-calculator",2,"https://paulmitchell.edu/rapidcity/financial-aid/military-benefits"," ",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"https://paul-mitchell-schools-website-lightsail.s3.amazonaws.com/uploads/sites/261/Rapid-City-ADA-Policy-04-2020.pdf"
"3078",2021,219143,"Lake Area Technical College","1201 Arrow Avenue","SD","57201-0730","6058825284","Watertown","Codington County",4,4,1,2,4,46,"Mike Cartney","President",0,1,-2,0,0,"466001273",33,"00530900",40,1,"-2","153889191",1,1,0,"1",-2,-2,"www.lakeareatech.edu/",1,1,1,1,1,"South Dakota Board of Technical Education",1,4,2,2,"LATC/Lake Area Tech","www.lakeareatech.edu/","www.lakeareatech.edu/",47980,2,-2,-2,79,-97.095229,44.901714,46029,4600,1,-1,-1,-1,-1,-1,40,"www.lakeareatech.edu/financial-aid/net-price-calculator/",1,"www.lakeareatech.edu/"," ",7,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,7,3,0,3,1,2,-1,"www.lakeareatech.edu/"
"3079",2021,219170,"Avera McKennan Hospital School of Radiologic Technology","1325 South Cliff Avenue","SD","57117-5045","6053221720","Sioux Falls","Minnehaha County",4,4,2,2,5,46,"David Flicek","Chief Executive Officer",0,1,-2,0,0,"146022474",12,"00492900",0,1,"-2","009521902",1,1,0,"1",-2,-2,"www.avera.org/",0,1,1,1,0,"-2",1,6,2,1," ","www.avera.org/health-care-professionals/avera-mckennan-school-of-radiologic-technology/","www.avera.org/health-care-professionals/avera-mckennan-school-of-radiologic-technology/application-and-admission/",43620,1,-2,-2,10,-96.715584,43.533972,46099,4600,-2,-1,-1,-1,-1,-1,-2,"www.avera.org/health-care-professionals/avera-mckennan-school-of-radiologic-technology/tuition-and-fees/",2," "," ",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"www.avera.org/health-care-professionals/avera-mckennan-school-of-radiologic-technology/student-expectations-and-requirements/"
"3080",2021,219189,"Mitchell Technical College","1800 E. Spruce Street","SD","57301","6059953025","Mitchell","Davison County",3,4,1,2,4,46,"Mark Wilson","President",0,1,-2,0,0,"466001338",41,"00828400",40,1,"-2","180982902",1,1,0,"1",-2,-2,"https://www.mitchelltech.edu/",1,1,1,1,1,"South Dakota Board of Technical Education",1,4,2,2," ","https://www.mitchelltech.edu/admissions/financial-aid-options","https://www.mitchelltech.edu/apply",33580,2,-2,-2,79,-98.002505,43.688663,46035,4600,1,-1,-1,-1,-1,-1,40,"https://www.mitchelltech.edu/admissions/financial-aid-options/net-price-calculator",1," "," ",7,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,7,3,0,3,1,2,-1,"https://www.mitchelltech.edu/admissions/admissions-resources/disability-services"
"3081",2021,219198,"Mount Marty University","1105 W. 8th Street","SD","57078-3724","6056681545","Yankton","Yankton County",9,4,2,4,2,46,"Dr. Marcus Long","President",0,1,0,0,0,"460283336",33,"00346500",13,1,"-2","074326521",1,1,1,"1",-2,-2,"www.mountmarty.edu/",1,1,1,1,0,"-2",1,2,2,2," ","www.mountmarty.edu/tuition-and-aid","www.mountmarty.edu/admissions/apply/",49460,2,-2,-2,126,-97.409904,42.874475,46135,4600,22,-1,-1,-1,-1,-1,22,"www.mountmarty.edu/tuition-and-aid/net-price-calculator/",1,"www.mountmarty.edu/academics/registrar/military-benefits","www.mountmarty.edu/about-us/consumer-information/",20,-1,-1,-1,-1,20,-1,-1,-1,-1,-1,20,16,11,11,4,8,-1,"www.mountmarty.edu/campus-life/student-services/disability-services"
"3082",2021,219204,"National American University-Rapid City","5301 Mount Rushmore Road","SD","57701-2823","6053944800","Rapid City","Pennington County",9,4,3,4,3,46,"Dr. Ronald Shape","Chief Executive Officer",0,1,0,0,0,"460276203",13,"00405700",12,1,"-2","023280077",1,1,1,"1",-2,-2,"www.national.edu/locations/campuses/rapid-city/",1,1,1,1,1,"Dlorah Inc.",1,2,2,2," ","www.national.edu/admissions-financial/financial-aid/federal-financial-aid/"," ",39660,1,452,-2,105,-103.250223,44.03152,46103,4600,20,-1,-1,-1,-1,-1,33,"www.national.edu/net-price-calculator/",2,"www.national.edu/admissions-financial/military/using-your-military-benefits/"," ",22,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,17,19,18,5,5,6,-1,"www.national.edu/americans-with-disabilities-act-policy/"
"3083",2021,219240,"Sioux Falls Seminary","2100 S Summit Ave","SD","57105","6053366588","Sioux Falls","Minnehaha County",9,4,2,4,2,46,"Greg Henson","President",0,1,0,0,0,"460237098",12,"00405600",13,1,"-2","082528647",1,1,1,"1",-2,-2,"www.sfseminary.edu/",1,1,1,1,0,"-2",1,2,2,1,"North American Baptist Seminary","www.sfseminary.edu/","www.sfseminary.edu/apply",43620,1,-2,-2,149,-96.735896,43.525446,46099,4600,24,-1,-1,-1,-1,-1,51,"sfseminary.edu/current-students/registrar-business-office/tuition-and-fees/net-price-calculator",1,"sfseminary.edu/current-students/financial-aid/outside-scholarships/"," ",24,-1,-1,-1,-1,24,-1,-1,-1,-1,-1,24,0,11,0,6,18,-1,"sfseminary.edu/current-students/notice-of-non-discrimination"
"3084",2021,219259,"Northern State University","1200 S Jay St","SD","57401-7198","6056263011","Aberdeen","Brown County",7,4,1,4,1,46,"Neal Schnoor","President",0,1,0,0,0,"466000364",33,"00346600",20,1,"-2","116109398",1,1,1,"1",-2,-2,"www.northern.edu/",1,1,1,1,1,"South Dakota Board of Regents",1,2,2,2,"NSU","www.northern.edu/admission-aid/costs-aid","https://apply.northern.edu/apply/",10100,2,-2,-2,124,-98.484728,45.450829,46013,4600,22,-1,-1,-1,-1,-1,21,"www.northern.edu/net-price-calculator",1,"www.northern.edu/veterans-and-active-military-education-benefits","www.northern.edu/sites/default/files/srtkplus2021.pdf",20,-1,-1,-1,-1,20,-1,-1,-1,-1,-1,20,16,9,10,4,11,-1,"www.northern.edu/campus-life/disability-services-nsu"
"3085",2021,219277,"Oglala Lakota College","490 Piya Wiconi Road","SD","57752-0490","6054556000","Kyle","Oglala Lakota County",7,4,1,4,1,46,"Thomas Shortbull","President",0,1,0,0,1,"237135915",43,"01465900",20,1,"-2","068432975",1,1,1,"1",-2,-2,"www.olc.edu/",1,1,1,1,0,"-2",1,3,1,2," ","www.olc.edu/student_services/financial_aid.htm","exweb.olc.edu/ICS/Home.jnz?portlet=Apply_Online",-2,-2,-2,-2,174,-102.240331,43.366813,46102,4600,33,-1,-1,-1,-1,-1,60,"warehouse.olc.edu/local_links/financial_aid/npc/npcalc.htm",2,"www.olc.edu/student_services/reg_links/veterans_benefits.htm","www.olc.edu/athletics/student_athlete_grad_rates.htm",33,-1,-1,-1,-1,33,-1,-1,-1,-1,-1,33,16,8,5,3,6,-1,"olc.edu/student_services/students/disability_services.htm"
"3086",2021,219295,"Presentation College","1500 N Main","SD","57401-1280","6052251634","Aberdeen","Brown County",7,4,2,4,2,46,"Paula Langteau","President",0,1,0,0,0,"460280847",33,"00346700",20,1,"-2","068160100",1,1,1,"1",-2,-2,"www.presentation.edu/",1,1,1,1,0,"-2",1,2,2,1," ","www.presentation.edu/tuition-aid/","mypc.presentation.edu/applynow/inquiryform",10100,2,-2,-2,142,-98.49129,45.483339,46013,4600,22,-1,-1,-1,-1,-1,53,"tcc.ruffalonl.com/Presentation College/Freshman Students",1,"https://www.presentation.edu/admissions/veterans"," ",26,-1,-1,-1,-1,26,-1,-1,-1,-1,-1,22,19,3,7,3,7,-1,"www.presentation.edu/academics/support-and-resources/career-and-learning-center/disability-services"
"3087",2021,219338,"Avera Sacred Heart Hospital","501 Summit","SD","57078-3899","6056688158","Yankton","Yankton County",4,4,2,2,5,46,"Douglas Ekeren","President & CEO",0,1,-2,0,0,"460225483",33,"00598700",0,1,"-2","825695141",1,1,0,"1",-2,-2,"www.averasacredheart.org/",0,1,1,1,0,"-2",3,6,2,1," "," "," ",49460,2,-2,-2,10,-97.407865,42.872359,46135,4600,-2,-1,-1,-1,-1,-1,-2," ",2," "," ",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"www.averasacredheart.org/"
"3088",2021,219347,"South Dakota School of Mines and Technology","501 E Saint Joseph St","SD","57701-3995","6053942511","Rapid City","Pennington County",9,4,1,4,1,46,"Jim Rankin","President",0,1,0,0,0,"466000364",13,"00347000",12,1,"-2"," ",1,1,1,"1",-2,-2,"https://www.sdsmt.edu/",1,1,1,1,1,"South Dakota Board of Regents",1,2,2,2,"South Dakota Mines","https://www.sdsmt.edu/FinAid/","https://www.sdsmt.edu/Admissions/Apply/",39660,1,452,-2,118,-103.205753,44.075439,46103,4600,27,-1,-1,-1,-1,-1,54,"https://www.sdsmt.edu/Admissions/Financial-Aid-and-Scholarships/Financial-Aid/Net-Price-Calculator/",1,"https://www.sdsmt.edu/Campus-Life/Veterans-Resource-Center/","www.sdsmt.edu/Academics/Registrar/Consumer-Information/",27,-1,-1,-1,-1,27,-1,-1,-1,-1,-1,19,16,17,14,4,11,-1,"www.sdsmt.edu/Campus-Life/Student-Support/Disability-Services/"
"3089",2021,219356,"South Dakota State University","1004 Campanile Ave","SD","57007-1898","8009523541","Brookings","Brookings County",9,4,1,4,1,46,"Barry H. Dunn","President",0,1,0,0,0,"466000364",33,"00347100",11,1,"-2","929929743",1,1,1,"1",-2,-2,"https://www.sdstate.edu/",1,1,1,1,1,"South Dakota Board of Regents",1,2,1,4," ","https://www.sdstate.edu/admissions/office-financial-aid","https://www.sdstate.edu/admissions/apply-now",15100,2,-2,-2,97,-96.782139,44.317485,46011,4600,16,-1,-1,-1,-1,-1,16,"https://www.sdstate.edu/admissions/office-financial-aid/net-price-calculator",1,"https://www.sdstate.edu/veterans-affairs-office/tuition-assistance","https://www.ncaa.org/",16,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,16,16,17,12,3,14,-1,"https://www.sdstate.edu/disability-services"
"3090",2021,219374,"Sinte Gleska University","E. Highway 18,  101 Antelope Lake Circle","SD","57555-0105","6058568100","Mission","Todd County",7,4,1,4,1,46,"Lionel R. Bordeaux","President",0,1,0,0,1,"460312209",43,"02143700",20,1,"-2","072918485",1,1,1,"1",-2,-2,"www.sintegleska.edu/",1,1,1,1,0,"-2",1,2,1,1," ","www.sintegleska.edu/financial-aid.html"," ",-2,-2,-2,-2,174,-100.622549,43.298878,46121,4600,33,-1,-1,-1,-1,-1,60,"www.sintegleska.edu/",2," "," ",33,-1,-1,-1,-1,33,-1,-1,-1,-1,-1,33,16,9,5,4,6,-1,"www.sintegleska.edu/"
"3091",2021,219383,"University of Sioux Falls","1101 W 22nd St","SD","57105-1699","6053315000","Sioux Falls","Minnehaha County",9,4,2,4,2,46,"Brett Bradfield","President",0,1,0,0,0,"460224600",12,"00346900",12,1,"-2","076983014",1,1,1,"1",-2,-2,"www.usiouxfalls.edu/",1,1,1,1,0,"-2",1,2,2,2," ","www.usiouxfalls.edu/index.php?option=com_content&task=view&id=19&Itemid=162","https://my.usiouxfalls.edu/ICS/Admissions/Admissions_Home.jnz?portlet=Apply_Online_2.0&formname=Undergraduate+Application+Form",43620,1,-2,-2,121,-96.738229,43.531574,46099,4600,22,-1,-1,-1,-1,-1,22,"https://apps.usiouxfalls.edu/npc?ref=fa",1," ","https://apps.usiouxfalls.edu/download/GraduationRatesForAthletes",19,-1,-1,-1,-1,19,-1,-1,-1,-1,-1,19,16,10,11,3,11,-1,"www.usiouxfalls.edu/offices/thomas-kilian-academic-success-center/learning-accessibility-services"
"3092",2021,219392,"Sanford Medical Center","1305 W. 18th Street","SD","57117-5039","6053337544","Sioux Falls","Minnehaha County",4,4,2,2,5,46,"Paul Hanson","President",0,1,-2,0,0,"460227855",12,"01147700",0,1,"-2"," ",1,1,0,"1",-2,-2,"www.sanfordhealth.org/",0,1,1,1,1,"Sanford Health",2,6,2,1," "," "," ",43620,1,-2,-2,12,-96.74341,43.535591,46099,4600,-2,-1,-1,-1,-1,-1,-2,"sanfordhealth.org/",2," "," ",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"sanfordhealth.org/"
"3093",2021,219408,"Sisseton Wahpeton College","12572 BIA Rd 700","SD","57262","60569839661100","Sisseton","Roberts County",3,4,1,2,4,46,"Dr. Lane Azure","President",0,1,-2,0,1,"460357254",43,"02277300",40,1,"-2","102274321",1,1,0,"1",-2,-2,"https://www.swcollege.edu/",1,1,1,1,0,"-2",1,4,1,1," ","https://www.swcollege.edu/index.php/admin-aide-reg/app-process/easy-to-start"," ",-2,-2,-2,-2,174,-97.060835,45.562731,46109,4600,33,-1,-1,-1,-1,-1,60,"https://www.swcollege.edu/Calc/npcalc.htm",2,"https://www.swcollege.edu/index.php/cid/190-campus-academic-policies-and-procedures-2016/236-financial-aid-policy"," ",33,-1,-1,-1,-1,33,-1,-1,-1,-1,-1,33,5,0,2,1,10,-1,"https://www.swcollege.edu/index.php/cid/190-campus-academic-policies-and-procedures-2016/236-financial-aid-policy"
"3094",2021,219426,"Southeast Technical College","2320 N Career Ave","SD","57107-1301","6053676175","Sioux Falls","Minnehaha County",4,4,1,2,4,46,"Robert Griggs","President",0,1,-2,0,0,"466002586",41,"00776400",40,1,"-2","932943541",1,1,0,"1",-2,-2,"www.southeasttech.edu/",1,1,1,1,1,"South Dakota Board of Technical Education",1,4,2,2," ","www.southeasttech.edu/costs-financial-aid/apply-financial-aid/index.php","www.southeasttech.edu/apply/index.php",43620,1,-2,-2,79,-96.780241,43.570446,46099,4600,2,-1,-1,-1,-1,-1,40,"www.southeasttech.edu/admissions/financialaid/netpricecalculator/",1," "," ",7,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,7,3,0,2,1,2,-1,"www.southeasttech.edu/studentlife/studentresources/"
"3095",2021,219453,"Stewart School","604 N. West Ave.","SD","57104","6053362775","Sioux Falls","Minnehaha County",2,4,3,1,9,46,"Matthew Fiegen","Owner",0,1,-2,0,0,"911833346",12,"01013800",0,1,"-2","146665992",1,1,0,"1",-2,-2,"www.stewartschool.edu/",0,1,1,1,0,"-2",2,6,2,1," ","stewartschool.com/financial-aid/","stewartschool.com/admissions/",43620,1,-2,-2,21,-96.746329,43.554991,46099,4600,-2,-1,-1,-1,-1,-1,-2,"stewartschool.com/consumer-information/",1,"www.stewartschool.edu/","www.stewartschool.com/cosmotology/",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"www.stewartschool.edu/"
"3096",2021,219471,"University of South Dakota","414 E Clark St","SD","57069-2390","6056586200","Vermillion","Clay County",9,4,1,4,1,46,"Ms. Sheila Gestring","President",0,1,0,1,0,"466000364",32,"00347400",11,1,"-2","929930808",1,1,1,"1",-2,-2,"www.usd.edu/",1,1,1,1,1,"South Dakota Board of Regents",1,2,2,3,"USD","www.usd.edu/financial-aid","www.usd.edu/admissions/apply",46820,2,-2,-2,97,-96.925283,42.786019,46027,4600,16,-1,-1,-1,-1,-1,16,"www.usd.edu/admissions/freshmen/financial-aid/net-cost-calculator",1,"www.usd.edu/veterans-services"," ",16,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,16,17,14,12,4,13,-1,"www.usd.edu/student-life/disability-services"
"3097",2021,219480,"Western Dakota Technical College","800 Mickelson Dr","SD","57703-4018","6057182400","Rapid City","Pennington County",3,4,1,2,4,46,"Dr. Ann Bolman","President",0,1,-2,0,0,"862647921",41,"01017000",40,1,"-2","091996850",1,1,0,"1",-2,-2,"https://www.wdt.edu/",1,1,1,1,1,"South Dakota Board of Technical Education",1,4,2,2,"Western Dakota Tech","https://www.wdt.edu/financial-aid/","https://my.wdt.edu/ICS/Admissions",39660,1,452,-2,83,-103.179501,44.076648,46103,4600,1,-1,-1,-1,-1,-1,40,"www.wdt.edu/NetPriceCalculator/npcalc.htm",1,"https://www.wdt.edu/paying-for-school/va-education-benefits-faq/"," ",7,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,8,3,0,2,1,2,-1,"https://www.wdt.edu/current-students/section-504ada-process/"
"3098",2021,219505,"American Baptist College","1800 Baptist World Ctr Dr","TN","37207-9980","6152561463","Nashville","Davidson County",5,5,2,4,2,47,"Forrest E Harris  Sr","President",1,1,0,0,0,"620485724",11,"01046000",30,1,"-2","075374066",1,1,0,"1",-2,-2,"www.abcnash.edu/",1,1,1,1,0,"-2",1,2,2,1," ","www.abcnash.edu/","www.abcnash.edu/",34980,1,400,-2,143,-86.789912,36.202623,47037,4705,24,-1,-1,-1,-1,-1,51,"www.abcnash.edu/ABCNash/calc/npcalc.htm",1," "," ",24,-1,-1,-1,-1,24,-1,-1,-1,-1,-1,22,18,0,10,2,8,-1,"www.abcnash.edu/"
"3099",2021,219587,"Arnolds Beauty School","1179 S Second St","TN","38358","7316867351","Milan","Gibson County",2,5,3,1,9,47,"Norma Arnold","President/Owner",0,1,-2,0,0,"261705702",32,"02257400",0,1,"-2","078572146",1,1,0,"1",-2,-2,"arnoldsbeautyschool.com/",0,1,1,1,0,"-2",2,6,2,1," "," "," ",27180,1,297,-2,40,-88.760125,35.919195,47053,4708,-2,-1,-1,-1,-1,-1,-2,"www.arnoldsbeautyschool.com/net-price-calculator",2,"arnoldsbeautyschool.com/","arnoldsbeautyschool.com/",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"arnoldsbeautyschool.com/"
"3100",2021,219596,"Tennessee College of Applied Technology-Athens","1635 Technology Way","TN","37371-0848","4237442814","Athens","McMinn County",4,5,1,2,4,47,"Stewart Smith","President",0,1,-2,0,0,"371559128",32,"00535800",0,1,"-2","119780708",1,1,0,"1",-2,-2,"www.tcatathens.edu/",0,1,1,1,1,"TBR - The College System of Tennessee",2,6,2,1,"TCAT-Athens"," ","www.tcatathens.edu/",11940,2,174,-2,4,-84.630484,35.442944,47107,4703,-2,-1,-1,-1,-1,-1,-2,"www.tcatathens.edu/",2,"tcatathens.edu/"," ",-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"tcatathens.edu/"
"3101",2021,219602,"Austin Peay State University","601 College St","TN","37044","9312217011","Clarksville","Montgomery County",9,5,1,4,1,47,"Mike Licari","President",0,1,0,0,0,"620646576",12,"00347800",11,1,"-2","878095819",1,1,1,"1",-2,-2,"www.apsu.edu/",1,1,1,1,0,"-2",1,2,2,3," ","www.apsu.edu/financialaid","www.apsu.edu/admissions/applicant/apply",17300,1,-2,-2,107,-87.354081,36.533319,47125,4707,18,-1,-1,-1,-1,-1,21,"www.apsu.edu/financialaid/cost-of-attendance/net-price-calculator/",1,"www.apsu.edu/student-account-services/discounts/"," ",18,-1,-1,-1,-1,18,-1,-1,-1,-1,-1,18,13,4,7,3,12,-1,"www.apsu.edu/disability"
"3102",2021,219639,"Baptist Health Sciences University","1003 Monroe Ave","TN","38104","9015722468","Memphis","Shelby County",9,5,2,4,2,47,"BettySue McGarvey, Ph.D.","President",0,1,0,0,0,"621599670",11,"03440300",13,1,"-2","806634093",1,1,1,"1",-2,-2,"www.baptistu.edu/",1,1,1,1,1,"Baptist Memorial Health Care Corporation",1,2,2,1,"Baptist College of Health Sciences","www.baptistu.edu/tuition-financial-aid","applytobaptist.force.com/",32820,1,368,-2,155,-90.027501,35.138415,47157,4709,26,-1,-1,-1,-1,-1,40,"www.baptistu.edu/sites/default/files/NetPriceCalculator/npcalc.htm",1," "," ",26,-1,-1,-1,-1,26,-1,-1,-1,-1,-1,26,18,0,5,3,6,-1,"www.baptistu.edu/campus-life/student-services/disability-services"
"3103",2021,219709,"Belmont University","1900 Belmont Blvd","TN","37212-3757","6154606000","Nashville","Davidson County",9,5,2,4,2,47,"L. Gregory Jones","President",0,1,0,0,0,"620465076",11,"00347900",13,1,"-2","075383638",1,1,1,"1",-2,-2,"www.belmont.edu/",1,1,1,1,0,"-2",1,2,2,3," ","www.belmont.edu/sfs/undergrad/index.html","www.belmont.edu/prospectivestudents/apply/freshmen/index.html",34980,1,400,-2,100,-86.794807,36.135589,47037,4705,18,-1,-1,-1,-1,-1,21,"https://belmont.studentaidcalculator.com/survey.aspx",1,"www.belmont.edu/veterans/yellow_ribbon/","https://belmontbruins.com/information/compliance/graduation_rates",18,-1,-1,-1,-1,17,-1,-1,-1,-1,-1,17,16,8,12,4,14,-1,"www.belmont.edu/student-affairs/disability_services/"
"3104",2021,219718,"Bethel University","325 Cherry Ave","TN","38201","7313524000","McKenzie","Carroll County",7,5,2,4,2,47,"Walter Butler","President",0,1,0,0,0,"620548913",32,"00348000",20,1,"-2","039408547",1,1,1,"1",-2,-2,"www.bethelu.edu/",1,1,1,1,0,"-2",1,2,2,2,"Bethel","www.bethelu.edu/financial-aid","https://www.bethelu.edu/apply",-2,-2,-2,-2,115,-88.516762,36.137848,47017,4708,19,-1,-1,-1,-1,-1,31,"www.bethelu.edu/fa_calc/",1,"bethelu.sitewrench.com/office-of-disability-services","www.bethelu.edu/about/consumer-information/consumer-information-for-student-athletes",18,-1,-1,-1,-1,18,-1,-1,-1,-1,-1,18,19,10,11,4,10,-1,"www.bethelu.edu/office-of-disability-services"
"3105",2021,219790,"Bryan College-Dayton","721 Bryan Drive","TN","37321","4237752041","Dayton","Rhea County",7,5,2,4,2,47,"Douglas F. Mann","President",0,1,0,0,0,"620528217",32,"00353600",20,1,"-2","074909391",1,1,1,"1",-2,-2,"www.bryan.edu/",1,1,1,1,0,"-2",1,2,2,2,"William Jennings Bryan College","www.bryan.edu/admissions/undergraduate/financial-aid/","https://apply.bryan.edu/",19420,2,174,-2,126,-84.999552,35.497209,47143,4704,22,-1,-1,-1,-1,-1,32,"www.bryan.edu/admissions/undergraduate/financial-aid/estimator/",1," "," ",20,-1,-1,-1,-1,20,-1,-1,-1,-1,-1,20,16,7,10,4,8,-1,"https://www.bryan.edu/academics/academic-success-center/disability-services/"
"3106",2021,219806,"Carson-Newman University","1646 S Russell Ave","TN","37760","8654712000","Jefferson City","Jefferson County",9,5,2,4,2,47,"Dr. Charles Fowler","President",0,1,0,0,0,"620479189",23,"00348100",11,1,"-2","003388543",1,1,1,"1",-2,-2,"www.cn.edu/",1,1,1,1,0,"-2",1,2,2,2," ","www.cn.edu/administration/financial-assistance","www.cn.edu/admissions/undergraduate-admissions/apply-for-admission",34100,1,315,-2,103,-83.491709,36.122934,47089,4702,22,-1,-1,-1,-1,-1,21,"www.cn.edu/administration/financial-assistance/undergraduate-students/net-price-calculator-for-aid-estimates",1,"www.cn.edu/administration/registrars-office/veteran-affairs","www.cn.edu/administration/registrars-office/family-edu-rights-privacy-act",19,-1,-1,-1,-1,17,-1,-1,-1,-1,-1,17,13,12,10,4,11,-1,"www.cn.edu/undergraduate/resources/disability-services"
"3107",2021,219824,"Chattanooga State Community College","4501 Amnicola Hwy","TN","37406-1097","4236974400","Chattanooga","Hamilton County",3,5,1,2,4,47,"Dr. Rebecca L. Ashford, ED.D","President",0,1,-2,0,0,"620725362",12,"00399800",40,1,"-2","878930817",1,1,0,"1",-2,-2,"https://www.chattanoogastate.edu/",1,1,1,1,1,"TBR - The College System of Tennessee",1,4,2,3," ","https://www.chattanoogastate.edu/financial/financial-aid/","https://www.chattanoogastate.edu/admissions/apply/",16860,1,174,-2,69,-85.237389,35.100202,47065,4703,3,-1,-1,-1,-1,-1,40,"https://www.chattanoogastate.edu/financial/financial-aid/net-price-calculator",1," ","https://www.chattanoogastate.edu/sites/default/files/athlete-graduation-rate.pdf",4,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,4,2,0,2,1,3,-1,"www.chattanoogastate.edu/student-support/services/disability-support"
